INFO:0 seconds: server-8 goes online
INFO:0 seconds: server-7 goes online
INFO:0 seconds: server-0 goes online
INFO:0 seconds: server-1 goes online
INFO:0 seconds: server-9 goes online
INFO:0 seconds: client-0 goes online
INFO:0 seconds: server-4 goes online
INFO:0 seconds: server-2 goes online
INFO:0 seconds: server-3 goes online
INFO:0 seconds: server-5 goes online
INFO:0 seconds: server-6 goes online
INFO:4 minutes and 28.44 seconds: BlockBackupComplete from client-0 to server-0
INFO:4 minutes and 28.44 seconds: client-0: 10 local blocks, 1 backed up blocks, 0 remote blocks held
INFO:4 minutes and 28.44 seconds: server-0: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:8 minutes and 56.87 seconds: BlockBackupComplete from client-0 to server-1
INFO:8 minutes and 56.87 seconds: client-0: 10 local blocks, 2 backed up blocks, 0 remote blocks held
INFO:8 minutes and 56.87 seconds: server-1: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:13 minutes and 25.31 seconds: BlockBackupComplete from client-0 to server-2
INFO:13 minutes and 25.31 seconds: client-0: 10 local blocks, 3 backed up blocks, 0 remote blocks held
INFO:13 minutes and 25.31 seconds: server-2: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:17 minutes and 53.74 seconds: BlockBackupComplete from client-0 to server-3
INFO:17 minutes and 53.74 seconds: client-0: 10 local blocks, 4 backed up blocks, 0 remote blocks held
INFO:17 minutes and 53.74 seconds: server-3: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:22 minutes and 22.18 seconds: BlockBackupComplete from client-0 to server-4
INFO:22 minutes and 22.18 seconds: client-0: 10 local blocks, 5 backed up blocks, 0 remote blocks held
INFO:22 minutes and 22.18 seconds: server-4: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:26 minutes and 50.61 seconds: BlockBackupComplete from client-0 to server-5
INFO:26 minutes and 50.61 seconds: client-0: 10 local blocks, 6 backed up blocks, 0 remote blocks held
INFO:26 minutes and 50.61 seconds: server-5: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:31 minutes and 19.05 seconds: BlockBackupComplete from client-0 to server-6
INFO:31 minutes and 19.05 seconds: client-0: 10 local blocks, 7 backed up blocks, 0 remote blocks held
INFO:31 minutes and 19.05 seconds: server-6: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:35 minutes and 47.48 seconds: BlockBackupComplete from client-0 to server-7
INFO:35 minutes and 47.48 seconds: client-0: 10 local blocks, 8 backed up blocks, 0 remote blocks held
INFO:35 minutes and 47.48 seconds: server-7: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:40 minutes and 15.92 seconds: BlockBackupComplete from client-0 to server-8
INFO:40 minutes and 15.92 seconds: client-0: 10 local blocks, 9 backed up blocks, 0 remote blocks held
INFO:40 minutes and 15.92 seconds: server-8: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:44 minutes and 44.35 seconds: BlockBackupComplete from client-0 to server-9
INFO:44 minutes and 44.35 seconds: client-0: 10 local blocks, 10 backed up blocks, 0 remote blocks held
INFO:44 minutes and 44.35 seconds: server-9: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:6 hours, 35 minutes and 16.47 seconds: client-0 goes offline
INFO:49 weeks, 1 day and 6 hours: client-0 goes online
INFO:49 weeks, 1 day and 7 hours: server-6 fails
INFO:49 weeks, 1 day and 8 hours: client-0 goes offline
INFO:49 weeks, 1 day and 9 hours: client-0 goes online
INFO:49 weeks, 1 day and 12 hours: client-0 goes offline
INFO:49 weeks, 2 days and 4 hours: server-6 recovers
INFO:49 weeks, 2 days and 4 hours: server-6 recovers
INFO:49 weeks, 2 days and 4 hours: server-6 goes online
INFO:49 weeks, 2 days and 22 hours: client-0 goes online
INFO:49 weeks, 2 days and 22 hours: BlockBackupComplete from client-0 to server-6
INFO:49 weeks, 2 days and 22 hours: client-0: 10 local blocks, 10 backed up blocks, 0 remote blocks held
INFO:49 weeks, 2 days and 22 hours: server-6: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:49 weeks, 3 days and 3 hours: client-0 goes offline
INFO:49 weeks, 3 days and 8 hours: server-4 goes offline
INFO:49 weeks, 3 days and 14 hours: server-4 goes online
INFO:49 weeks, 3 days and 20 hours: server-8 goes offline
INFO:49 weeks, 3 days and 20 hours: server-8 goes online
INFO:49 weeks, 4 days and 3 hours: client-0 goes online
INFO:49 weeks, 5 days and 4 hours: client-0 goes offline
INFO:49 weeks, 5 days and 8 hours: client-0 goes online
INFO:49 weeks, 5 days and 9 hours: client-0 goes offline
INFO:49 weeks, 5 days and 10 hours: client-0 goes online
INFO:49 weeks, 5 days and 23 hours: client-0 goes offline
INFO:49 weeks, 6 days and 14 hours: server-1 goes offline
INFO:49 weeks, 6 days and 17 hours: server-1 goes online
INFO:49 weeks, 6 days and 17 hours: server-6 goes offline
INFO:49 weeks, 6 days and 18 hours: server-6 goes online
INFO:50 weeks, 6 hours and 6 minutes: server-1 goes offline
INFO:50 weeks, 6 hours and 12 minutes: server-1 goes online
INFO:50 weeks, 9 hours and 10 minutes: client-0 goes online
INFO:50 weeks, 11 hours and 13 minutes: client-0 goes offline
INFO:50 weeks, 11 hours and 43 minutes: server-3 goes offline
INFO:50 weeks, 13 hours and 27 minutes: server-3 goes online
INFO:50 weeks, 1 day and 20 hours: client-0 goes online
INFO:50 weeks, 1 day and 21 hours: server-7 goes offline
INFO:50 weeks, 1 day and 22 hours: server-7 goes online
INFO:50 weeks, 2 days and 5 hours: client-0 goes offline
INFO:50 weeks, 2 days and 6 hours: server-6 goes offline
INFO:50 weeks, 2 days and 6 hours: server-6 goes online
INFO:50 weeks, 2 days and 10 hours: client-0 goes online
INFO:50 weeks, 3 days and 1 hour: client-0 goes offline
INFO:50 weeks, 3 days and 5 hours: client-0 goes online
INFO:50 weeks, 3 days and 9 hours: client-0 goes offline
INFO:50 weeks, 4 days and 1 hour: server-6 goes offline
INFO:50 weeks, 4 days and 3 hours: server-6 goes online
INFO:50 weeks, 6 days and 13 hours: client-0 goes online
INFO:50 weeks, 6 days and 14 hours: client-0 goes offline
INFO:50 weeks, 6 days and 22 hours: server-4 goes offline
INFO:51 weeks, 43 minutes and 37.78 seconds: server-4 goes online
INFO:51 weeks, 15 hours and 34 minutes: client-0 goes online
INFO:51 weeks, 1 day and 9 hours: server-6 goes offline
INFO:51 weeks, 1 day and 9 hours: client-0 goes offline
INFO:51 weeks, 1 day and 12 hours: server-6 goes online
INFO:51 weeks, 2 days and 2 hours: client-0 goes online
INFO:51 weeks, 2 days and 11 hours: client-0 goes offline
INFO:51 weeks, 3 days and 13 hours: client-0 goes online
INFO:51 weeks, 4 days and 11 hours: client-0 goes offline
INFO:51 weeks, 4 days and 11 hours: client-0 goes online
INFO:51 weeks, 4 days and 15 hours: client-0 goes offline
INFO:51 weeks, 5 days and 1 hour: server-3 goes offline
INFO:51 weeks, 5 days and 1 hour: server-3 goes online
INFO:51 weeks, 5 days and 5 hours: client-0 goes online
INFO:51 weeks, 5 days and 9 hours: server-4 goes offline
INFO:51 weeks, 5 days and 13 hours: server-4 goes online
INFO:51 weeks, 5 days and 20 hours: client-0 goes offline
INFO:51 weeks, 5 days and 21 hours: server-6 goes offline
INFO:51 weeks, 5 days and 22 hours: server-6 goes online
INFO:51 weeks, 5 days and 23 hours: server-7 goes offline
INFO:51 weeks, 6 days and 16 minutes: server-7 goes online
INFO:51 weeks, 6 days and 18 hours: server-3 goes offline
INFO:51 weeks, 6 days and 20 hours: server-3 goes online
INFO:51 weeks, 6 days and 20 hours: Simulation over
INFO:51 weeks, 6 days and 20 hours: Data loss events: 0
INFO:51 weeks, 6 days and 20 hours: Nodes with data loss: 0 out of 11
INFO:51 weeks, 6 days and 20 hours: No data loss detected during simulation
